date,type,concert_date,survey_result
40461.30903,standard,40483.75,
40461.46181,vip,40483.75,
40461.54514,vip,40483.75,
40461.56667,standard,40483.75,
40461.59722,standard,40483.75,
40461.60278,standard,40483.75,
40461.62014,standard,40483.75,
40461.62986,vip,40483.75,
40461.63681,standard,40483.75,
40461.65417,standard,40483.75,
40461.66111,standard,40483.75,
40461.73958,standard,40483.75,
40461.75972,standard,40483.75,
40461.77917,vip,40483.75,
40461.79167,standard,40483.75,
40461.83681,standard,40483.75,
40461.86806,standard,40483.75,
40461.87569,standard,40483.75,
40461.88681,standard,40483.75,
40461.88819,vip,40483.75,
40461.90694,standard,40483.75,
40461.94236,standard,40483.75,
40462.06389,vip,40483.75,
40462.10069,standard,40483.75,
40462.10208,vip,40483.75,
40462.11389,vip,40483.75,
40462.13403,standard,40483.75,
40462.14722,vip,40483.75,
40462.21597,standard,40483.75,
40462.22431,standard,40483.75,
40462.26806,vip,40483.75,
40462.28264,standard,40483.75,
40462.30625,standard,40483.75,
40462.35625,vip,40483.75,
40462.41597,standard,40483.75,
40462.43056,vip,40483.75,
40462.43819,standard,40483.75,
40462.55208,vip,40483.75,
40462.56042,vip,40483.75,
40462.59931,standard,40483.75,
40462.63194,standard,40483.75,
40462.63264,standard,40483.75,
40462.64861,standard,40483.75,
40462.71458,standard,40483.75,
40462.78472,standard,40483.75,
40462.83681,vip,40483.75,
40462.90139,standard,40483.75,
40462.92014,standard,40483.75,
40462.98958,vip,40483.75,
40462.99375,standard,40483.75,
40463.04167,standard,40483.75,
40463.08125,standard,40483.75,
40463.09792,vip,40483.75,
40463.13333,standard,40483.75,
40463.13958,standard,40483.75,
40463.26875,standard,40483.75,
40463.28056,standard,40483.75,
40463.36597,standard,40483.75,
40463.38681,standard,40483.75,
40463.45139,standard,40483.75,
40463.525,standard,40483.75,
40463.5875,vip,40483.75,
40463.60139,standard,40483.75,
40463.62639,vip,40483.75,
40463.65694,standard,40483.75,
40463.66806,vip,40483.75,
40463.67847,standard,40483.75,
40463.68819,standard,40483.75,
40463.78333,standard,40483.75,
40463.82222,standard,40483.75,
40463.84792,standard,40483.75,
40463.85764,vip,40483.75,
40463.88056,vip,40483.75,
40463.90556,vip,40483.75,
40463.90694,vip,40483.75,
40463.91806,vip,40483.75,
40463.95625,standard,40483.75,
40463.9625,standard,40483.75,
40464.01944,standard,40483.75,
40464.02708,vip,40483.75,
40464.02847,standard,40483.75,
40464.03611,standard,40483.75,
40464.21875,vip,40483.75,
40464.22153,vip,40483.75,
40464.24653,standard,40483.75,
40464.25486,standard,40483.75,
40464.26806,standard,40483.75,
40464.28125,standard,40483.75,
40464.39583,vip,40483.75,
40464.40486,vip,40483.75,
40464.4125,standard,40483.75,
40464.43889,standard,40483.75,
40464.48194,vip,40483.75,
40464.52847,standard,40483.75,
40464.55139,standard,40483.75,
40464.58542,standard,40483.75,
40464.62153,standard,40483.75,
40464.62847,standard,40483.75,
40464.67361,standard,40483.75,
40464.74167,standard,40483.75,
40464.74931,vip,40483.75,
40464.76458,standard,40483.75,
40464.78958,vip,40483.75,
40464.79514,standard,40483.75,
40464.80486,standard,40483.75,
40464.85208,standard,40483.75,
40464.89306,vip,40483.75,
40464.925,standard,40483.75,
40464.925,standard,40483.75,
40464.92847,vip,40483.75,
40464.9875,vip,40483.75,
40465.05694,standard,40483.75,
40465.06042,standard,40483.75,
40465.08611,standard,40483.75,
40465.1875,standard,40483.75,
40465.19167,vip,40483.75,
40465.19931,standard,40483.75,
40465.20208,standard,40483.75,
40465.27083,standard,40483.75,
40465.35764,standard,40483.75,
40465.37778,vip,40483.75,
40465.38333,standard,40483.75,
40465.3875,vip,40483.75,
40465.40694,standard,40483.75,
40465.43194,standard,40483.75,
40465.43681,standard,40483.75,
40465.45556,standard,40483.75,
40465.51736,standard,40483.75,
40465.57778,standard,40483.75,
40465.62292,vip,40483.75,
40465.62847,vip,40483.75,
40465.67708,standard,40483.75,
40465.70556,vip,40483.75,
40465.73542,vip,40483.75,
40465.75833,standard,40483.75,
40465.77014,standard,40483.75,
40465.79167,standard,40483.75,
40465.84514,standard,40483.75,
40465.85486,standard,40483.75,
40465.92639,standard,40483.75,
40465.95278,standard,40483.75,
40465.97778,standard,40483.75,
40466.08264,standard,40483.75,
40466.20764,standard,40483.75,
40466.21667,standard,40483.75,
40466.27083,standard,40483.75,
40466.31528,vip,40483.75,
40466.33264,vip,40483.75,
40466.34653,standard,40483.75,
40466.36944,standard,40483.75,
40466.41806,vip,40483.75,
40466.43819,vip,40483.75,
40466.49861,standard,40483.75,
40466.52708,standard,40483.75,
40466.55833,vip,40483.75,
40466.5875,standard,40483.75,
40466.59861,standard,40483.75,
40466.62708,vip,40483.75,
40466.6375,standard,40483.75,
40466.66597,standard,40483.75,
40466.67639,standard,40483.75,
40466.67778,standard,40483.75,
40466.71528,standard,40483.75,
40466.72569,standard,40483.75,
40466.72917,standard,40483.75,
40466.75417,standard,40483.75,
40466.76806,standard,40483.75,
40466.85417,standard,40483.75,
40466.85486,standard,40483.75,
40466.85764,standard,40483.75,
40466.90972,standard,40483.75,
40466.94236,standard,40483.75,
40466.96111,vip,40483.75,
40466.96458,standard,40483.75,
40466.96944,standard,40483.75,
40466.97847,standard,40483.75,
40466.99306,standard,40483.75,
40467.02639,standard,40483.75,
40467.03611,standard,40483.75,
40467.07569,standard,40483.75,
40467.08264,standard,40483.75,
40467.09861,vip,40483.75,
40467.13542,standard,40483.75,
40467.14792,vip,40483.75,
40467.17014,standard,40483.75,
40467.17083,vip,40483.75,
40467.17292,vip,40483.75,
40467.175,standard,40483.75,
40467.19444,vip,40483.75,
40467.19722,standard,40483.75,
40467.22639,standard,40483.75,
40467.23264,standard,40483.75,
40467.24444,standard,40483.75,
40467.24792,vip,40483.75,
40467.27639,standard,40483.75,
40467.30903,standard,40483.75,
40467.34375,standard,40483.75,
40467.37222,standard,40483.75,
40467.42222,standard,40483.75,
40467.42917,vip,40483.75,
40467.46389,vip,40483.75,
40467.51597,standard,40483.75,
40467.54167,vip,40483.75,
40467.60347,standard,40483.75,
40467.61458,vip,40483.75,
40467.675,standard,40483.75,
40467.68056,standard,40483.75,
40467.72639,standard,40483.75,
40467.72986,standard,40483.75,
40467.76181,standard,40483.75,
40467.76944,standard,40483.75,
40467.8,standard,40483.75,
40467.87847,vip,40483.75,
40467.88264,vip,40483.75,
40467.90139,standard,40483.75,
40467.91458,vip,40483.75,
40467.93958,vip,40483.75,
40468.01111,vip,40483.75,
40468.01944,standard,40483.75,
40468.02986,vip,40483.75,
40468.08333,standard,40483.75,
40468.09028,standard,40483.75,
40468.09583,standard,40483.75,
40468.10625,standard,40483.75,
40468.12986,vip,40483.75,
40468.14653,standard,40483.75,
40468.20139,standard,40483.75,
40468.22639,vip,40483.75,
40468.22917,standard,40483.75,
40468.23681,standard,40483.75,
40468.23958,standard,40483.75,
40468.24514,standard,40483.75,
40468.25833,standard,40483.75,
40468.26528,vip,40483.75,
40468.28194,standard,40483.75,
40468.30208,standard,40483.75,
40468.31458,standard,40483.75,
40468.34722,vip,40483.75,
40468.36528,vip,40483.75,
40468.38194,standard,40483.75,
40468.40764,standard,40483.75,
40468.40833,vip,40483.75,
40468.41389,standard,40483.75,
40468.42778,vip,40483.75,
40468.52083,standard,40483.75,
40468.54583,standard,40483.75,
40468.59861,standard,40483.75,
40468.65,standard,40483.75,
40468.66736,standard,40483.75,
40468.73264,standard,40483.75,
40468.75764,standard,40483.75,
40468.78611,vip,40483.75,
40468.82083,vip,40483.75,
40468.8375,standard,40483.75,
40468.84722,vip,40483.75,
40468.85,standard,40483.75,
40468.86389,standard,40483.75,
40468.93264,standard,40483.75,
40468.93264,standard,40483.75,
40468.9375,standard,40483.75,
40468.98056,standard,40483.75,
40468.98264,standard,40483.75,
40468.98611,vip,40483.75,
40468.99653,standard,40483.75,
40469.04792,standard,40483.75,
40469.04861,vip,40483.75,
40469.04931,standard,40483.75,
40469.05278,standard,40483.75,
40469.07153,standard,40483.75,
40469.12083,standard,40483.75,
40469.17639,standard,40483.75,
40469.18125,vip,40483.75,
40469.18194,standard,40483.75,
40469.19167,standard,40483.75,
40469.20972,standard,40483.75,
40469.22569,standard,40483.75,
40469.24583,standard,40483.75,
40469.25625,standard,40483.75,
40469.2625,standard,40483.75,
40469.34583,standard,40483.75,
40469.37222,vip,40483.75,
40469.37361,standard,40483.75,
40469.38611,vip,40483.75,
40469.43333,standard,40483.75,
40469.45139,standard,40483.75,
40469.46597,vip,40483.75,
40469.47431,vip,40483.75,
40469.5125,standard,40483.75,
40469.51736,standard,40483.75,
40469.52431,standard,40483.75,
40469.52778,standard,40483.75,
40469.56319,vip,40483.75,
40469.57014,standard,40483.75,
40469.61597,vip,40483.75,
40469.63333,standard,40483.75,
40469.64444,standard,40483.75,
40469.66042,vip,40483.75,
40469.70764,standard,40483.75,
40469.74306,standard,40483.75,
40469.76181,standard,40483.75,
40469.76528,standard,40483.75,
40469.825,standard,40483.75,
40469.84306,vip,40483.75,
40469.87639,vip,40483.75,
40469.90069,standard,40483.75,
40469.93958,standard,40483.75,
40469.94583,vip,40483.75,
40469.95208,standard,40483.75,
40470.03194,standard,40483.75,
40470.08542,vip,40483.75,
40470.11875,standard,40483.75,
40470.20139,standard,40483.75,
40470.23403,standard,40483.75,
40470.23542,standard,40483.75,
40470.2375,standard,40483.75,
40470.25764,standard,40483.75,
40470.27431,standard,40483.75,
40470.31736,standard,40483.75,
40470.33264,standard,40483.75,
40470.36736,vip,40483.75,
40470.39097,standard,40483.75,
40470.39583,vip,40483.75,
40470.4125,vip,40483.75,
40470.42639,standard,40483.75,
40470.42986,vip,40483.75,
40470.45069,vip,40483.75,
40470.45139,vip,40483.75,
40470.55764,standard,40483.75,
40470.55903,vip,40483.75,
40470.57083,standard,40483.75,
40470.61389,standard,40483.75,
40470.62361,vip,40483.75,
40470.64583,vip,40483.75,
40470.65139,standard,40483.75,
40470.70347,standard,40483.75,
40470.72847,vip,40483.75,
40470.74792,standard,40483.75,
40470.75972,vip,40483.75,
40470.77153,vip,40483.75,
40470.78681,standard,40483.75,
40470.83194,vip,40483.75,
40470.83958,standard,40483.75,
40470.84097,standard,40483.75,
40470.84167,standard,40483.75,
40470.85278,vip,40483.75,
40470.86528,standard,40483.75,
40470.88056,standard,40483.75,
40470.91528,standard,40483.75,
40471.00833,standard,40483.75,
40471.01111,vip,40483.75,
40471.13264,vip,40483.75,
40471.22708,vip,40483.75,
40471.24028,vip,40483.75,
40471.27431,standard,40483.75,
40471.30556,standard,40483.75,
40471.30694,vip,40483.75,
40471.32431,standard,40483.75,
40471.33958,vip,40483.75,
40471.35347,standard,40483.75,
40471.35347,vip,40483.75,
40471.36458,vip,40483.75,
40471.37986,standard,40483.75,
40471.42847,vip,40483.75,
40471.43889,standard,40483.75,
40471.44167,vip,40483.75,
40471.44444,vip,40483.75,
40471.44583,standard,40483.75,
40471.45069,vip,40483.75,
40471.45625,standard,40483.75,
40471.45833,standard,40483.75,
40471.51319,standard,40483.75,
40471.53472,vip,40483.75,
40471.56458,vip,40483.75,
40471.56944,standard,40483.75,
40471.57014,standard,40483.75,
40471.60208,standard,40483.75,
40471.62708,vip,40483.75,
40471.64583,standard,40483.75,
40471.65833,standard,40483.75,
40471.66111,standard,40483.75,
40471.68403,vip,40483.75,
40471.69028,vip,40483.75,
40471.69167,vip,40483.75,
40471.69931,vip,40483.75,
40471.75,standard,40483.75,
40471.76111,vip,40483.75,
40471.79861,standard,40483.75,
40471.80417,vip,40483.75,
40471.81319,standard,40483.75,
40471.81667,vip,40483.75,
40471.82292,vip,40483.75,
40471.82917,standard,40483.75,
40471.84306,standard,40483.75,
40471.85903,standard,40483.75,
40471.85972,standard,40483.75,
40471.86181,standard,40483.75,
40471.93889,standard,40483.75,
40471.94861,standard,40483.75,
40471.96806,standard,40483.75,
40471.975,standard,40483.75,
40472.01042,vip,40483.75,
40472.01667,standard,40483.75,
40472.03472,standard,40483.75,
40472.04167,standard,40483.75,
40472.08472,standard,40483.75,
40472.11875,standard,40483.75,
40472.12153,standard,40483.75,
40472.12431,standard,40483.75,
40472.16042,standard,40483.75,
40472.16042,standard,40483.75,
40472.16944,standard,40483.75,
40472.19375,standard,40483.75,
40472.22153,vip,40483.75,
40472.22361,standard,40483.75,
40472.22986,standard,40483.75,
40472.26875,vip,40483.75,
40472.31806,standard,40483.75,
40472.31875,standard,40483.75,
40472.35139,standard,40483.75,
40472.35278,standard,40483.75,
40472.36458,standard,40483.75,
40472.44167,standard,40483.75,
40472.44861,standard,40483.75,
40472.44931,standard,40483.75,
40472.47569,standard,40483.75,
40472.47917,vip,40483.75,
40472.50347,vip,40483.75,
40472.55347,standard,40483.75,
40472.55833,standard,40483.75,
40472.61528,standard,40483.75,
40472.65764,standard,40483.75,
40472.67708,standard,40483.75,
40472.68333,vip,40483.75,
40472.71319,standard,40483.75,
40472.71667,standard,40483.75,
40472.71875,standard,40483.75,
40472.72014,standard,40483.75,
40472.75208,vip,40483.75,
40472.8125,standard,40483.75,
40472.89028,standard,40483.75,
40472.89444,standard,40483.75,
40472.90972,standard,40483.75,
40472.99792,standard,40483.75,
40473.01667,vip,40483.75,
40473.05069,standard,40483.75,
40473.05278,vip,40483.75,
40473.05347,standard,40483.75,
40473.10139,vip,40483.75,
40473.1125,standard,40483.75,
40473.11806,standard,40483.75,
40473.11806,standard,40483.75,
40473.12222,standard,40483.75,
40473.16806,standard,40483.75,
40473.22222,vip,40483.75,
40473.22639,standard,40483.75,
40473.23333,standard,40483.75,
40473.23681,standard,40483.75,
40473.24931,standard,40483.75,
40473.25347,standard,40483.75,
40473.29167,standard,40483.75,
40473.33403,standard,40483.75,
40473.3375,standard,40483.75,
40473.37153,standard,40483.75,
40473.42153,vip,40483.75,
40473.42639,standard,40483.75,
40473.48056,standard,40483.75,
40473.48958,standard,40483.75,
40473.49861,vip,40483.75,
40473.50278,vip,40483.75,
40473.50486,standard,40483.75,
40473.50972,vip,40483.75,
40473.51458,standard,40483.75,
40473.51736,vip,40483.75,
40473.51875,standard,40483.75,
40473.56458,standard,40483.75,
40473.56944,standard,40483.75,
40473.58472,standard,40483.75,
40473.58472,standard,40483.75,
40473.61111,standard,40483.75,
40473.6125,standard,40483.75,
40473.62361,vip,40483.75,
40473.69514,standard,40483.75,
40473.71319,standard,40483.75,
40473.73611,standard,40483.75,
40473.75972,standard,40483.75,
40473.76528,standard,40483.75,
40473.79861,standard,40483.75,
40473.81319,standard,40483.75,
40473.82569,standard,40483.75,
40473.84375,vip,40483.75,
40473.85625,standard,40483.75,
40473.86458,standard,40483.75,
40473.87847,standard,40483.75,
40473.89861,vip,40483.75,
40473.91944,standard,40483.75,
40473.92222,standard,40483.75,
40473.92222,standard,40483.75,
40473.92778,standard,40483.75,
40473.96319,standard,40483.75,
40473.99167,vip,40483.75,
40473.99861,vip,40483.75,
40474.00833,standard,40483.75,
40474.01667,vip,40483.75,
40474.04375,standard,40483.75,
40474.06875,vip,40483.75,
40474.06875,vip,40483.75,
40474.09514,vip,40483.75,
40474.10486,standard,40483.75,
40474.10972,standard,40483.75,
40474.11111,standard,40483.75,
40474.12014,vip,40483.75,
40474.1375,standard,40483.75,
40474.15625,standard,40483.75,
40474.19028,standard,40483.75,
40474.19861,standard,40483.75,
40474.20208,vip,40483.75,
40474.23264,standard,40483.75,
40474.275,standard,40483.75,
40474.27708,standard,40483.75,
40474.29722,standard,40483.75,
40474.32153,standard,40483.75,
40474.32153,vip,40483.75,
40474.34097,standard,40483.75,
40474.35069,standard,40483.75,
40474.40903,standard,40483.75,
40474.43681,standard,40483.75,
40474.43958,vip,40483.75,
40474.46042,standard,40483.75,
40474.47222,vip,40483.75,
40474.48403,vip,40483.75,
40474.52083,standard,40483.75,
40474.52361,standard,40483.75,
40474.57778,standard,40483.75,
40474.62847,standard,40483.75,
40474.64097,standard,40483.75,
40474.64306,standard,40483.75,
40474.66181,standard,40483.75,
40474.67153,standard,40483.75,
40474.70486,standard,40483.75,
40474.72361,standard,40483.75,
40474.75278,vip,40483.75,
40474.76875,vip,40483.75,
40474.78403,standard,40483.75,
40474.78611,standard,40483.75,
40474.79653,standard,40483.75,
40474.83125,vip,40483.75,
40474.83333,standard,40483.75,
40474.84583,standard,40483.75,
40474.85417,standard,40483.75,
40474.87361,standard,40483.75,
40474.91736,standard,40483.75,
40474.92361,standard,40483.75,
40474.93125,vip,40483.75,
40474.9375,standard,40483.75,
40474.97639,vip,40483.75,
40475.02222,standard,40483.75,
40475.02847,vip,40483.75,
40475.03611,vip,40483.75,
40475.04375,standard,40483.75,
40475.07639,standard,40483.75,
40475.10208,vip,40483.75,
40475.12222,vip,40483.75,
40475.12569,vip,40483.75,
40475.21458,standard,40483.75,
40475.2375,standard,40483.75,
40475.24097,standard,40483.75,
40475.25139,standard,40483.75,
40475.26806,standard,40483.75,
40475.30625,standard,40483.75,
40475.32153,vip,40483.75,
40475.37153,vip,40483.75,
40475.37708,standard,40483.75,
40475.38958,standard,40483.75,
40475.40208,standard,40483.75,
40475.40972,standard,40483.75,
40475.45972,vip,40483.75,
40475.48472,standard,40483.75,
40475.53125,standard,40483.75,
40475.55764,standard,40483.75,
40475.57083,vip,40483.75,
40475.65347,standard,40483.75,
40475.66528,vip,40483.75,
40475.66875,standard,40483.75,
40475.72847,standard,40483.75,
40475.73056,standard,40483.75,
40475.75903,standard,40483.75,
40475.77431,vip,40483.75,
40475.78542,vip,40483.75,
40475.87986,vip,40483.75,
40475.88889,standard,40483.75,
40475.89444,vip,40483.75,
40475.92847,vip,40483.75,
40475.93819,vip,40483.75,
40475.96389,standard,40483.75,
40476.01736,standard,40483.75,
40476.03125,vip,40483.75,
40476.03472,standard,40483.75,
40476.04375,vip,40483.75,
40476.10903,standard,40483.75,
40048.79167,standard,40118.75,
